i,j,distance,min,max
1048,1670,-1,2,117
1670,2706,-1,2,117
1908,2244,-1,2,118
1908,2963,-1,2,118
2016,2244,-1,2,118
2016,2963,-1,2,118
2180,2244,-1,2,118
2180,2963,-1,2,118
1631,1670,-1,2,119
1670,2064,-1,2,119
1670,2848,-1,2,119
1908,2843,-1,2,120
2016,2843,-1,2,120
2180,2843,-1,2,120
1597,1631,-1,2,121
1597,2064,-1,2,121
1597,2848,-1,2,121
983,2843,-1,2,122
1070,1597,-1,2,123
1282,1597,-1,2,123
1553,1597,-1,2,123
1597,2989,-1,2,123
983,1276,-1,2,124
962,1420,-1,2,130
962,1644,-1,2,130
962,1960,-1,2,130
962,2122,-1,2,130
1174,1175,-1,2,131
962,999,-1,2,132
962,1248,-1,2,132
962,2402,-1,2,132
1174,1381,-1,2,133
106,999,-1,2,134
106,1248,-1,2,134
106,2402,-1,2,134
999,1993,-1,2,134
1248,1993,-1,2,134
1993,2402,-1,2,134
110,1381,-1,2,135
106,1006,-1,2,136
1006,1993,-1,2,136
110,1298,-1,2,137
110,2321,-1,2,137
1298,2825,-1,2,139
2321,2825,-1,2,139
1812,2825,-1,2,141
1863,2825,-1,2,141
590,1158,-1,2,142
1030,1158,-1,2,142
1158,2721,-1,2,142
1011,1882,-1,2,147
1259,1882,-1,2,147
1882,2537,-1,2,147
1015,1633,-1,2,148
1015,2670,-1,2,148
1183,1633,-1,2,148
1183,2670,-1,2,148
1633,2851,-1,2,148
2670,2851,-1,2,148
1243,1882,-1,2,149
1515,1882,-1,2,149
1015,2622,-1,2,150
1015,2937,-1,2,150
1015,3063,-1,2,150
1183,2622,-1,2,150
1183,2937,-1,2,150
1183,3063,-1,2,150
2622,2851,-1,2,150
2851,2937,-1,2,150
2851,3063,-1,2,150
1243,2691,-1,2,151
1515,2691,-1,2,151
2375,2691,-1,2,153
528,2375,-1,2,155
2123,2375,-1,2,155
1643,2895,-1,2,156
1947,2895,-1,2,158
1267,1947,-1,2,160
1947,1964,-1,2,160
1440,2663,-1,2,161
1440,2801,-1,2,161
1267,1387,-1,2,162
1387,1964,-1,2,162
1440,2829,-1,2,163
1387,1550,-1,2,164
2053,2829,-1,2,165
2286,2829,-1,2,165
2390,2829,-1,2,165
1550,1876,-1,2,166
1550,2412,-1,2,166
1136,1876,-1,2,168
1136,2412,-1,2,168
1876,1977,-1,2,168
1876,2429,-1,2,168
1977,2412,-1,2,168
2412,2429,-1,2,168
948,1136,-1,2,170
948,1977,-1,2,170
948,2429,-1,2,170
1136,2879,-1,2,170
1977,2879,-1,2,170
2429,2879,-1,2,170
1134,1721,-1,2,171
1721,1766,-1,2,171
1721,2173,-1,2,171
869,948,-1,2,172
869,2879,-1,2,172
869,1190,-1,2,174
1190,2413,-1,2,176
1945,2433,-1,2,177
1945,3025,-1,2,177
2433,2722,-1,2,177
2722,3025,-1,2,177
2047,2413,-1,2,178
2413,2984,-1,2,178
2433,3047,-1,2,179
3025,3047,-1,2,179
1669,2047,-1,2,180
1669,2984,-1,2,180
1918,3047,-1,2,181
2301,3047,-1,2,181
300,1669,-1,2,182
1669,2945,-1,2,182
1638,1918,-1,2,183
1638,2301,-1,2,183
99,300,-1,2,184
99,2945,-1,2,184
300,1079,-1,2,184
300,1886,-1,2,184
300,2052,-1,2,184
1079,2945,-1,2,184
1886,2945,-1,2,184
2052,2945,-1,2,184
1638,3021,-1,2,185
99,1162,-1,2,186
99,1406,-1,2,186
99,2470,-1,2,186
1079,1162,-1,2,186
1079,1406,-1,2,186
1079,2470,-1,2,186
1162,1886,-1,2,186
1162,2052,-1,2,186
1406,1886,-1,2,186
1406,2052,-1,2,186
1886,2470,-1,2,186
2052,2470,-1,2,186
2177,3021,-1,2,187
2247,3021,-1,2,187
2378,3021,-1,2,187
1162,2165,-1,2,188
1406,2165,-1,2,188
2165,2470,-1,2,188
1503,2177,-1,2,189
1503,2247,-1,2,189
1503,2378,-1,2,189
1752,2177,-1,2,189
1752,2247,-1,2,189
1752,2378,-1,2,189
1503,2021,-1,2,191
1752,2021,-1,2,191
1321,1783,-1,2,194
1484,1783,-1,2,194
1783,2437,-1,2,194
1321,1599,-1,2,196
1484,1599,-1,2,196
1599,2437,-1,2,196
323,1599,-1,2,198
1040,1774,-1,2,199
1040,3005,-1,2,199
1054,1774,-1,2,199
1054,3005,-1,2,199
323,2024,-1,2,200
1098,1774,-1,2,201
1098,3005,-1,2,201
1774,2593,-1,2,201
2593,3005,-1,2,201
994,2024,-1,2,202
1191,2024,-1,2,202
1840,2024,-1,2,202
1098,1595,-1,2,203
1098,2210,-1,2,203
1098,2349,-1,2,203
1595,2593,-1,2,203
2210,2593,-1,2,203
2349,2593,-1,2,203
310,2235,-1,2,209
310,2835,-1,2,209
310,3019,-1,2,211
24,2343,-1,2,217
2343,2735,-1,2,219
1111,2735,-1,2,221
1173,1391,-1,2,222
1391,1799,-1,2,222
1111,2570,-1,2,223
2570,2834,-1,2,225
1988,2834,-1,2,227
2515,2834,-1,2,227
2523,2834,-1,2,227
113,1988,-1,2,229
113,2515,-1,2,229
113,2523,-1,2,229
1745,3003,-1,2,230
77,113,-1,2,231
113,2597,-1,2,231
1745,2175,-1,2,232
77,1013,-1,2,233
1013,2597,-1,2,233
1698,2175,-1,2,234
934,1013,-1,2,235
1013,2027,-1,2,235
1062,1698,-1,2,236
1099,1698,-1,2,236
1143,1698,-1,2,236
1698,1881,-1,2,236
934,1058,-1,2,237
934,2481,-1,2,237
1058,2027,-1,2,237
2027,2481,-1,2,237
1062,1328,-1,2,238
1099,1328,-1,2,238
1143,1328,-1,2,238
1328,1881,-1,2,238
1001,1328,-1,2,240
1328,1627,-1,2,240
1328,2326,-1,2,240
1975,2919,-1,2,245
1091,1975,-1,2,247
1769,1975,-1,2,247
1213,2707,-1,2,252
145,991,-1,2,253
991,1155,-1,2,253
991,1722,-1,2,253
991,2435,-1,2,253
53,1213,-1,2,254
1213,1949,-1,2,254
53,2806,-1,2,256
1949,2806,-1,2,256
959,2806,-1,2,258
2192,2806,-1,2,258
959,1002,-1,2,260
959,1063,-1,2,260
959,2146,-1,2,260
959,2890,-1,2,260
1002,2192,-1,2,260
1063,2192,-1,2,260
2146,2192,-1,2,260
2192,2890,-1,2,260
2389,2636,-1,2,261
1002,2554,-1,2,262
1063,2554,-1,2,262
2146,2554,-1,2,262
2554,2890,-1,2,262
2163,2636,-1,2,263
1083,2554,-1,2,264
1792,2554,-1,2,264
2554,2985,-1,2,264
1418,2163,-1,2,265
2163,2822,-1,2,265
150,1418,-1,2,267
150,2822,-1,2,267
1116,1418,-1,2,267
1116,2822,-1,2,267
1418,3069,-1,2,267
2822,3069,-1,2,267
150,2661,-1,2,269
1116,2661,-1,2,269
2661,3069,-1,2,269
698,2661,-1,2,271
1072,2661,-1,2,271
996,1133,-1,2,272
996,1536,-1,2,272
1133,1854,-1,2,272
1133,2181,-1,2,272
1133,2238,-1,2,272
1536,1854,-1,2,272
1536,2181,-1,2,272
1536,2238,-1,2,272
1561,2388,-1,2,277
1561,2927,-1,2,277
1692,2388,-1,2,277
1692,2927,-1,2,277
1920,2388,-1,2,277
1920,2927,-1,2,277
2383,2388,-1,2,277
2383,2927,-1,2,277
1112,2388,-1,2,279
1112,2927,-1,2,279
12,2154,-1,2,284
2154,2182,-1,2,284
1244,2154,-1,2,286
1327,2154,-1,2,286
1392,2154,-1,2,286
2154,2794,-1,2,286
1065,1149,-1,2,287
1065,2266,-1,2,287
1065,2355,-1,2,287
1149,1228,-1,2,287
1228,2266,-1,2,287
1228,2355,-1,2,287
1244,1357,-1,2,288
1244,2563,-1,2,288
1327,1357,-1,2,288
1327,2563,-1,2,288
1357,1392,-1,2,288
1357,2794,-1,2,288
1392,2563,-1,2,288
2563,2794,-1,2,288
1022,1357,-1,2,290
1022,2563,-1,2,290
1357,2103,-1,2,290
2103,2563,-1,2,290
1022,2009,-1,2,292
2009,2103,-1,2,292
86,2742,-1,2,293
1826,2742,-1,2,293
1790,2009,-1,2,294
1197,2742,-1,2,295
1790,2309,-1,2,296
1790,2392,-1,2,296
2309,2575,-1,2,298
2392,2575,-1,2,298
336,2315,-1,2,304
2315,2380,-1,2,304
336,1296,-1,2,306
336,2902,-1,2,306
1296,2380,-1,2,306
2380,2902,-1,2,306
1296,1905,-1,2,308
1296,2703,-1,2,308
1905,2902,-1,2,308
2703,2902,-1,2,308
97,339,-1,2,311
97,1221,-1,2,311
97,1339,-1,2,311
30,309,-1,2,314
2316,2684,-1,2,325
93,2684,-1,2,327
1831,2684,-1,2,327
2312,2684,-1,2,327
1068,3016,-1,2,328
1953,3016,-1,2,330
1953,2671,-1,2,332
1151,2304,-1,2,333
2106,2304,-1,2,333
346,1151,-1,2,335
346,2106,-1,2,335
1151,2797,-1,2,335
2106,2797,-1,2,335
1225,1865,-1,2,341
1225,1899,-1,2,341
1565,1865,-1,2,341
1565,1899,-1,2,341
1217,1225,-1,2,343
1217,1565,-1,2,343
1217,2720,-1,2,345
1973,2968,-1,2,346
1010,1973,-1,2,348
1159,1973,-1,2,348
1973,2686,-1,2,348
1823,1890,-1,2,351
18,1910,-1,2,354
18,2096,-1,2,354
913,1910,-1,2,354
913,2096,-1,2,354
1785,1910,-1,2,354
1785,2096,-1,2,354
1861,1910,-1,2,354
1861,2096,-1,2,354
1910,1996,-1,2,354
1910,2692,-1,2,354
1996,2096,-1,2,354
2096,2692,-1,2,354
740,971,-1,2,359
740,1819,-1,2,359
971,2191,-1,2,359
971,2926,-1,2,359
1819,2191,-1,2,359
1819,2926,-1,2,359
419,1147,-1,2,360
419,1308,-1,2,360
419,1853,-1,2,360
419,2001,-1,2,360
1147,2079,-1,2,360
1308,2079,-1,2,360
1853,2079,-1,2,360
2001,2079,-1,2,360
938,971,-1,2,361
938,1819,-1,2,361
971,984,-1,2,361
971,2676,-1,2,361
984,1819,-1,2,361
1819,2676,-1,2,361
94,1147,-1,2,362
94,1308,-1,2,362
94,1853,-1,2,362
94,2001,-1,2,362
1147,2337,-1,2,362
1308,2337,-1,2,362
1853,2337,-1,2,362
2001,2337,-1,2,362
87,938,-1,2,363
87,984,-1,2,363
87,2676,-1,2,363
129,938,-1,2,363
129,984,-1,2,363
129,2676,-1,2,363
938,2160,-1,2,363
938,2425,-1,2,363
938,3053,-1,2,363
984,2160,-1,2,363
984,2425,-1,2,363
984,3053,-1,2,363
2160,2676,-1,2,363
2425,2676,-1,2,363
2676,3053,-1,2,363
87,325,-1,2,365
87,1034,-1,2,365
129,325,-1,2,365
129,1034,-1,2,365
325,2160,-1,2,365
325,2425,-1,2,365
325,3053,-1,2,365
1034,2160,-1,2,365
1034,2425,-1,2,365
1034,3053,-1,2,365
325,552,-1,2,367
325,2144,-1,2,367
552,1034,-1,2,367
1034,2144,-1,2,367
552,1622,-1,2,369
552,2836,-1,2,369
1622,2144,-1,2,369
2144,2836,-1,2,369
1719,2126,-1,2,370
1719,2710,-1,2,370
1021,1622,-1,2,371
1021,2836,-1,2,371
1622,1870,-1,2,371
1870,2836,-1,2,371
1200,2126,-1,2,372
1200,2710,-1,2,372
2126,3012,-1,2,372
2126,3048,-1,2,372
2710,3012,-1,2,372
2710,3048,-1,2,372
1021,1325,-1,2,373
1021,2132,-1,2,373
1325,1870,-1,2,373
1870,2132,-1,2,373
179,1200,-1,2,374
179,3012,-1,2,374
179,3048,-1,2,374
1200,1852,-1,2,374
1200,2152,-1,2,374
1200,2679,-1,2,374
1852,3012,-1,2,374
1852,3048,-1,2,374
2152,3012,-1,2,374
2152,3048,-1,2,374
2679,3012,-1,2,374
2679,3048,-1,2,374
179,1694,-1,2,376
179,1976,-1,2,376
179,3084,-1,2,376
1694,1852,-1,2,376
1694,2152,-1,2,376
1694,2679,-1,2,376
1852,1976,-1,2,376
1852,3084,-1,2,376
1976,2152,-1,2,376
1976,2679,-1,2,376
2152,3084,-1,2,376
2679,3084,-1,2,376
1694,2063,-1,2,378
1694,2114,-1,2,378
1694,3055,-1,2,378
1976,2063,-1,2,378
1976,2114,-1,2,378
1976,3055,-1,2,378
2063,3084,-1,2,378
2114,3084,-1,2,378
3055,3084,-1,2,378
50,2833,-1,2,381
1400,2833,-1,2,381
2833,2837,-1,2,383
488,2837,-1,2,385
791,2837,-1,2,385
2386,2837,-1,2,385
2837,2924,-1,2,385
1885,1902,-1,2,386
488,2450,-1,2,387
791,2450,-1,2,387
2386,2450,-1,2,387
2450,2924,-1,2,387
2230,2450,-1,2,389
1417,2230,-1,2,391
2230,3065,-1,2,391
45,2353,-1,2,392
45,2759,-1,2,392
1377,2353,-1,2,394
1377,2759,-1,2,394
2353,2463,-1,2,394
2463,2759,-1,2,394
33,1377,-1,2,396
33,2463,-1,2,396
33,1188,-1,2,398
1828,2031,-1,2,403
98,2057,-1,2,404
98,2630,-1,2,404
420,2057,-1,2,404
420,2630,-1,2,404
2017,2057,-1,2,404
2017,2630,-1,2,404
66,98,-1,2,406
66,420,-1,2,406
66,2017,-1,2,406
98,1272,-1,2,406
98,2143,-1,2,406
420,1272,-1,2,406
420,2143,-1,2,406
1272,2017,-1,2,406
2017,2143,-1,2,406
66,2417,-1,2,408
1272,2417,-1,2,408
2143,2417,-1,2,408
1249,1970,-1,2,409
1970,2561,-1,2,409
1970,2917,-1,2,409
1288,2417,-1,2,410
2065,2417,-1,2,410
1029,1249,-1,2,411
1029,2561,-1,2,411
1029,2917,-1,2,411
40,1288,-1,2,412
40,2065,-1,2,412
1288,2440,-1,2,412
2065,2440,-1,2,412
154,1029,-1,2,413
40,1302,-1,2,414
40,1488,-1,2,414
1302,2440,-1,2,414
1488,2440,-1,2,414
154,1358,-1,2,415
1120,1302,-1,2,416
1120,1488,-1,2,416
1302,2172,-1,2,416
1488,2172,-1,2,416
1358,1956,-1,2,417
1120,1610,-1,2,418
1610,2172,-1,2,418
1610,1843,-1,2,420
1843,2657,-1,2,422
526,2657,-1,2,424
2657,3064,-1,2,424
28,1903,-1,2,425
28,2074,-1,2,425
28,2781,-1,2,425
1903,3067,-1,2,425
2074,3067,-1,2,425
2781,3067,-1,2,425
526,2245,-1,2,426
2245,3064,-1,2,426
109,974,-1,2,431
109,2751,-1,2,431
974,1827,-1,2,431
1827,2751,-1,2,431
974,2789,-1,2,433
2751,2789,-1,2,433
1835,2789,-1,2,435
2472,2789,-1,2,435
1475,1835,-1,2,437
1475,2472,-1,2,437
1375,1475,-1,2,439
513,1375,-1,2,441
1375,3051,-1,2,441
1016,2305,-1,2,442
513,1042,-1,2,443
513,1135,-1,2,443
1042,3051,-1,2,443
1135,3051,-1,2,443
101,1042,-1,2,445
101,1135,-1,2,445
1042,2830,-1,2,445
1135,2830,-1,2,445
101,2649,-1,2,447
2649,2830,-1,2,447
91,2967,-1,2,448
2649,2853,-1,2,449
91,1126,-1,2,450
1089,2853,-1,2,451
2650,2853,-1,2,451
961,1126,-1,2,452
595,1089,-1,2,453
595,2650,-1,2,453
1089,1402,-1,2,453
1402,2650,-1,2,453
595,1805,-1,2,455
595,1914,-1,2,455
595,2404,-1,2,455
1402,1805,-1,2,455
1402,1914,-1,2,455
1402,2404,-1,2,455
1805,1862,-1,2,457
1805,2171,-1,2,457
1862,1914,-1,2,457
1862,2404,-1,2,457
1914,2171,-1,2,457
2171,2404,-1,2,457
1862,2351,-1,2,459
2171,2351,-1,2,459
479,2351,-1,2,461
480,2351,-1,2,461
2005,2351,-1,2,461
322,997,-1,2,462
322,2199,-1,2,462
104,479,-1,2,463
104,480,-1,2,463
104,2005,-1,2,463
479,1340,-1,2,463
479,1352,-1,2,463
479,1367,-1,2,463
479,2961,-1,2,463
480,1340,-1,2,463
480,1352,-1,2,463
480,1367,-1,2,463
480,2961,-1,2,463
1340,2005,-1,2,463
1352,2005,-1,2,463
1367,2005,-1,2,463
2005,2961,-1,2,463
104,2350,-1,2,465
104,2996,-1,2,465
1340,2350,-1,2,465
1340,2996,-1,2,465
1352,2350,-1,2,465
1352,2996,-1,2,465
1367,2350,-1,2,465
1367,2996,-1,2,465
2350,2961,-1,2,465
2961,2996,-1,2,465
876,2350,-1,2,467
876,2996,-1,2,467
2313,2350,-1,2,467
2313,2996,-1,2,467
1893,2683,-1,2,468
876,1872,-1,2,469
876,2953,-1,2,469
1872,2313,-1,2,469
2313,2953,-1,2,469
1107,1893,-1,2,470
1868,1872,-1,2,471
1868,2953,-1,2,471
75,1107,-1,2,472
75,2660,-1,2,474
2660,2715,-1,2,476
175,2715,-1,2,478
1889,2715,-1,2,478
14,175,-1,2,480
14,1889,-1,2,480
175,2581,-1,2,480
1889,2581,-1,2,480
14,134,-1,2,482
134,2581,-1,2,482
61,130,-1,2,491
130,1555,-1,2,491
130,2361,-1,2,491
929,2084,-1,2,492
929,2713,-1,2,492
2084,2382,-1,2,492
2084,3075,-1,2,492
2382,2713,-1,2,492
2713,3075,-1,2,492
61,2867,-1,2,493
1555,2867,-1,2,493
2361,2867,-1,2,493
2176,2867,-1,2,495
2169,2761,-1,2,511
969,2761,-1,2,513
1050,2761,-1,2,513
2118,2761,-1,2,513
120,969,-1,2,515
120,1050,-1,2,515
120,2118,-1,2,515
117,2533,-1,2,524
2049,2533,-1,2,524
2358,2533,-1,2,524
2533,2609,-1,2,526
1161,1351,-1,2,531
1351,1671,-1,2,531
1351,2464,-1,2,531
1351,2474,-1,2,531
499,891,-1,2,532
499,2694,-1,2,532
1351,1590,-1,2,533
80,1590,-1,2,535
80,2863,-1,2,537
1820,1875,-1,2,538
81,1820,-1,2,540
1820,2627,-1,2,540
81,237,-1,2,542
237,2627,-1,2,542
56,237,-1,2,544
237,1844,-1,2,544
56,975,-1,2,546
56,2012,-1,2,546
975,1844,-1,2,546
1844,2012,-1,2,546
1171,2653,-1,2,547
2653,2689,-1,2,547
2653,2872,-1,2,547
1171,1983,-1,2,549
1983,2689,-1,2,549
1983,2872,-1,2,549
522,1983,-1,2,551
920,3010,-1,2,559
2484,3010,-1,2,559
138,2904,-1,2,562
276,2904,-1,2,562
2452,2904,-1,2,564
944,2452,-1,2,566
260,944,-1,2,568
944,2730,-1,2,568
64,1452,-1,2,578
1452,2610,-1,2,580
1452,2866,-1,2,580
96,2975,-1,2,585
476,2975,-1,2,585
151,1218,-1,2,586
151,2544,-1,2,586
151,3077,-1,2,586
1218,1713,-1,2,586
1218,2299,-1,2,586
1713,2544,-1,2,586
1713,3077,-1,2,586
2299,2544,-1,2,586
2299,3077,-1,2,586
7,151,-1,2,588
7,1713,-1,2,588
7,2299,-1,2,588
1704,1741,-1,2,591
1704,2405,-1,2,591
1741,2545,-1,2,593
2405,2545,-1,2,593
206,865,-1,2,594
865,2329,-1,2,594
865,2477,-1,2,594
301,2545,-1,2,595
206,2137,-1,2,596
2137,2329,-1,2,596
2137,2477,-1,2,596
301,1095,-1,2,597
301,1124,-1,2,597
2137,2548,-1,2,598
1316,2548,-1,2,600
1874,2969,-1,2,603
1961,2018,-1,2,613
10,977,-1,2,614
248,977,-1,2,614
977,1035,-1,2,614
19,1961,-1,2,615
1961,2037,-1,2,615
10,36,-1,2,616
10,2680,-1,2,616
36,248,-1,2,616
36,1035,-1,2,616
248,2680,-1,2,616
1035,2680,-1,2,616
19,2293,-1,2,617
19,2536,-1,2,617
2037,2293,-1,2,617
2037,2536,-1,2,617
27,36,-1,2,618
27,2680,-1,2,618
36,1784,-1,2,618
36,2080,-1,2,618
1784,2680,-1,2,618
2080,2680,-1,2,618
2221,2293,-1,2,619
2221,2536,-1,2,619
47,195,-1,2,630
47,605,-1,2,630
195,2046,-1,2,630
195,2944,-1,2,630
605,2046,-1,2,630
605,2944,-1,2,630
195,2166,-1,2,632
605,2166,-1,2,632
89,395,-1,2,633
2166,2729,-1,2,634
2166,2983,-1,2,634
89,2384,-1,2,635
69,2729,-1,2,636
69,2983,-1,2,636
69,1394,-1,2,638
72,1394,-1,2,640
319,1394,-1,2,640
1394,1867,-1,2,640
1394,2099,-1,2,640
898,2748,-1,2,641
898,2550,-1,2,643
1938,2550,-1,2,645
2241,2550,-1,2,645
2263,2540,-1,2,646
2540,2590,-1,2,646
102,2540,-1,2,648
196,2540,-1,2,648
588,2629,-1,2,654
1811,2629,-1,2,654
2529,2629,-1,2,654
1898,2629,-1,2,656
2629,3057,-1,2,656
481,1898,-1,2,658
481,3057,-1,2,658
481,1172,-1,2,660
2553,2634,-1,2,661
2553,2672,-1,2,661
147,1172,-1,2,662
2553,2990,-1,2,663
1246,2187,-1,2,669
2187,2614,-1,2,669
856,2187,-1,2,671
2187,3085,-1,2,671
1897,2736,-1,2,677
3037,3054,-1,2,683
108,418,-1,2,684
418,2108,-1,2,684
418,3068,-1,2,684
647,3054,-1,2,685
2381,3054,-1,2,685
108,2067,-1,2,686
2067,2108,-1,2,686
2067,3068,-1,2,686
3,2067,-1,2,688
148,2067,-1,2,688
2067,2842,-1,2,688
3,2476,-1,2,690
148,2476,-1,2,690
2476,2842,-1,2,690
799,1009,-1,2,691
799,1018,-1,2,693
1018,2882,-1,2,695
644,2060,-1,2,696
644,1165,-1,2,698
644,2190,-1,2,698
1165,1326,-1,2,700
1326,2190,-1,2,700
1169,1326,-1,2,702
1326,2051,-1,2,702
2059,2248,-1,2,713
2059,2731,-1,2,713
2059,2773,-1,2,713
76,2248,-1,2,715
76,2731,-1,2,715
76,2773,-1,2,715
957,2248,-1,2,715
957,2731,-1,2,715
957,2773,-1,2,715
121,1445,-1,2,716
121,2608,-1,2,716
1445,2136,-1,2,716
2136,2608,-1,2,716
76,982,-1,2,717
76,2599,-1,2,717
957,982,-1,2,717
957,2599,-1,2,717
68,982,-1,2,719
68,2599,-1,2,719
49,68,-1,2,721
49,1997,-1,2,723
49,2342,-1,2,723
897,1997,-1,2,725
897,2342,-1,2,725
2129,2290,-1,2,735
2276,2290,-1,2,735
60,205,-1,2,736
60,2621,-1,2,736
2129,2145,-1,2,737
2145,2276,-1,2,737
1850,3006,-1,2,752
1892,3006,-1,2,752
25,2546,-1,2,753
890,2546,-1,2,753
326,1935,-1,2,760
326,430,-1,2,762
326,1754,-1,2,762
326,3049,-1,2,762
430,2619,-1,2,764
1754,2619,-1,2,764
2619,3049,-1,2,764
269,634,-1,2,765
634,1237,-1,2,765
2243,2619,-1,2,766
2567,2619,-1,2,766
185,634,-1,2,767
245,2243,-1,2,768
245,2567,-1,2,768
2050,2243,-1,2,768
2050,2567,-1,2,768
185,399,-1,2,769
245,1786,-1,2,770
1786,2050,-1,2,770
74,399,-1,2,771
399,2891,-1,2,771
74,808,-1,2,773
74,2164,-1,2,773
808,2891,-1,2,773
2164,2891,-1,2,773
335,2826,-1,2,778
1814,2826,-1,2,778
348,1838,-1,2,779
348,2606,-1,2,779
933,2826,-1,2,780
348,769,-1,2,781
348,2039,-1,2,781
348,2178,-1,2,781
608,933,-1,2,782
756,769,-1,2,783
756,2039,-1,2,783
756,2178,-1,2,783
342,608,-1,2,784
608,1981,-1,2,784
342,1848,-1,2,786
1848,1981,-1,2,786
727,1848,-1,2,788
1848,2682,-1,2,788
727,848,-1,2,790
848,2682,-1,2,790
848,1830,-1,2,792
848,2374,-1,2,792
848,3000,-1,2,792
1830,1846,-1,2,794
1830,3027,-1,2,794
1846,2374,-1,2,794
1846,3000,-1,2,794
2374,3027,-1,2,794
3000,3027,-1,2,794
363,1923,-1,2,795
1923,2006,-1,2,795
1257,1846,-1,2,796
1257,3027,-1,2,796
363,2971,-1,2,797
2006,2971,-1,2,797
1257,1907,-1,2,798
1755,2971,-1,2,799
296,1907,-1,2,800
281,296,-1,2,802
296,1201,-1,2,802
296,2832,-1,2,802
204,222,-1,2,811
204,1998,-1,2,811
204,2345,-1,2,811
204,3061,-1,2,811
222,2061,-1,2,811
1998,2061,-1,2,811
2061,2345,-1,2,811
2061,3061,-1,2,811
213,2170,-1,2,812
2083,2170,-1,2,812
2013,2170,-1,2,814
116,2013,-1,2,816
2013,2952,-1,2,816
361,2411,-1,2,817
1980,2411,-1,2,817
116,1350,-1,2,818
1350,2952,-1,2,818
1177,1350,-1,2,820
1350,1356,-1,2,820
1350,2939,-1,2,820
180,253,-1,2,825
379,1283,-1,2,828
266,1283,-1,2,830
1283,2566,-1,2,830
2125,2612,-1,2,831
2594,2612,-1,2,831
100,266,-1,2,832
100,2566,-1,2,832
48,2125,-1,2,833
48,2594,-1,2,833
2030,2125,-1,2,833
2030,2594,-1,2,833
2125,2372,-1,2,833
2372,2594,-1,2,833
100,670,-1,2,834
100,2396,-1,2,834
409,670,-1,2,836
409,2396,-1,2,836
409,1148,-1,2,838
1148,2617,-1,2,840
1708,2617,-1,2,842
1708,1896,-1,2,844
1708,1995,-1,2,844
1708,2778,-1,2,844
122,1371,-1,2,845
122,483,-1,2,847
114,483,-1,2,849
483,2414,-1,2,849
114,1020,-1,2,851
114,2068,-1,2,851
1020,2414,-1,2,851
2068,2414,-1,2,851
23,2142,-1,2,860
1193,2142,-1,2,860
1433,2142,-1,2,860
23,2737,-1,2,862
1193,2737,-1,2,862
1433,2737,-1,2,862
656,1962,-1,2,863
1962,2699,-1,2,863
2737,2897,-1,2,864
1962,2534,-1,2,865
2420,2534,-1,2,867
1782,2420,-1,2,869
46,2328,-1,2,870
2032,2328,-1,2,870
1782,1948,-1,2,871
1782,2591,-1,2,871
334,2809,-1,2,880
220,2809,-1,2,882
13,220,-1,2,884
70,220,-1,2,884
118,220,-1,2,884
13,2542,-1,2,886
13,2604,-1,2,886
70,2542,-1,2,886
70,2604,-1,2,886
118,2542,-1,2,886
118,2604,-1,2,886
1240,1777,-1,2,891
1777,2601,-1,2,891
79,1788,-1,2,904
79,1937,-1,2,904
79,2954,-1,2,904
1788,1921,-1,2,904
1921,1937,-1,2,904
1921,2954,-1,2,904
79,706,-1,2,906
79,943,-1,2,906
706,1921,-1,2,906
943,1921,-1,2,906
669,706,-1,2,908
669,943,-1,2,908
706,2487,-1,2,908
943,2487,-1,2,908
2434,2775,-1,2,914
1019,2373,-1,2,917
1511,2373,-1,2,917
2373,2461,-1,2,917
170,2894,-1,2,927
822,2894,-1,2,927
2000,2894,-1,2,927
1310,2058,-1,2,930
638,2058,-1,2,932
1117,2058,-1,2,932
125,454,-1,2,939
125,720,-1,2,939
125,2576,-1,2,939
762,1984,-1,2,940
762,2449,-1,2,940
125,308,-1,2,941
125,2475,-1,2,941
1984,2643,-1,2,942
2449,2643,-1,2,942
42,308,-1,2,943
42,2475,-1,2,943
231,308,-1,2,943
231,2475,-1,2,943
308,462,-1,2,943
308,613,-1,2,943
462,2475,-1,2,943
613,2475,-1,2,943
42,243,-1,2,945
42,1260,-1,2,945
42,2029,-1,2,945
231,243,-1,2,945
231,1260,-1,2,945
231,2029,-1,2,945
243,462,-1,2,945
243,613,-1,2,945
462,1260,-1,2,945
462,2029,-1,2,945
613,1260,-1,2,945
613,2029,-1,2,945
243,1385,-1,2,947
1260,1385,-1,2,947
1385,2029,-1,2,947
177,922,-1,2,948
396,922,-1,2,948
168,1385,-1,2,949
1385,2268,-1,2,949
177,764,-1,2,950
177,2940,-1,2,950
396,764,-1,2,950
396,2940,-1,2,950
764,2077,-1,2,952
2077,2940,-1,2,952
242,2077,-1,2,954
242,1150,-1,2,956
242,1160,-1,2,956
95,1150,-1,2,958
95,1160,-1,2,958
282,1130,-1,2,969
282,2105,-1,2,969
758,1130,-1,2,969
758,2105,-1,2,969
521,2587,-1,2,978
491,2648,-1,2,979
900,2587,-1,2,980
491,744,-1,2,981
491,1180,-1,2,981
491,2338,-1,2,981
167,900,-1,2,982
167,377,-1,2,984
167,1044,-1,2,984
167,1761,-1,2,984
377,2023,-1,2,986
1044,2023,-1,2,986
1761,2023,-1,2,986
207,2023,-1,2,988
2023,2283,-1,2,988
139,2959,-1,2,991
139,229,-1,2,993
