i,j,distance,min,max
0,351,-1,25139,27627
351,951,-1,25132,27627
351,659,-1,25131,27627
351,2565,-1,25130,27627
351,482,-1,25129,27627
351,823,-1,25127,27627
226,351,-1,25125,27627
351,918,-1,25123,27627
351,3008,-1,25123,27627
351,2424,-1,25122,27627
232,351,-1,25121,27627
351,1742,-1,25120,27627
351,2448,-1,25117,27627
351,1281,-1,25116,27627
351,1678,-1,25116,27627
351,1241,-1,25112,27627
351,2407,-1,25108,27627
351,383,-1,25105,27627
351,422,-1,25105,27627
351,2786,-1,25102,27627
351,497,-1,25097,27627
351,2370,-1,25096,27627
289,351,-1,25095,27627
351,2638,-1,25093,27627
328,351,-1,25089,27627
351,438,-1,25088,27627
351,1279,-1,25078,27627
351,2596,-1,25078,27627
351,2207,-1,25076,27627
351,2994,-1,25069,27627
351,1518,-1,25067,27627
210,351,-1,25066,27627
351,368,-1,25066,27627
189,351,-1,25065,27627
351,406,-1,25065,27627
351,1556,-1,25065,27627
351,2295,-1,25064,27627
351,2323,-1,25064,27627
351,780,-1,25063,27627
351,1167,-1,25062,27627
351,719,-1,25058,27627
209,351,-1,25057,27627
351,686,-1,25056,27627
351,767,-1,25055,27627
351,1348,-1,25051,27627
211,351,-1,25046,27627
351,1614,-1,25044,27627
351,1666,-1,25041,27627
351,3074,-1,25041,27627
351,494,-1,25038,27627
351,604,-1,25034,27627
351,889,-1,25032,27627
351,2442,-1,25023,27627
227,351,-1,25022,27627
351,2823,-1,25020,27627
351,2936,-1,25019,27627
351,445,-1,25018,27627
351,1185,-1,25015,27627
351,1773,-1,25008,27627
351,2859,-1,24999,27627
351,2254,-1,24995,27627
351,946,-1,24990,27627
136,351,-1,24984,27627
351,717,-1,24982,27627
351,1388,-1,24982,27627
351,1768,-1,24982,27627
351,1588,-1,24976,27627
351,2528,-1,24976,27627
351,2598,-1,24976,27627
351,1789,-1,24969,27627
351,1266,-1,24964,27627
351,872,-1,24961,27627
351,2784,-1,24956,27627
351,1593,-1,24948,27627
351,1306,-1,24941,27627
318,351,-1,24940,27627
351,1498,-1,24937,27627
351,2831,-1,24935,27627
141,351,-1,24933,27627
351,1609,-1,24930,27627
351,416,-1,24925,27627
351,1693,-1,24924,27627
351,2347,-1,24924,27627
351,775,-1,24923,27627
351,541,-1,24920,27627
351,1759,-1,24920,27627
351,3038,-1,24917,27627
351,646,-1,24915,27627
351,666,-1,24906,27627
351,690,-1,24905,27627
351,1109,-1,24903,27627
351,939,-1,24901,27627
351,882,-1,24897,27627
259,351,-1,24896,27627
351,1373,-1,24894,27627
351,1676,-1,24892,27627
351,485,-1,24884,27627
351,516,-1,24881,27627
351,2860,-1,24881,27627
351,2868,-1,24881,27627
351,2285,-1,24880,27627
351,3046,-1,24878,27627
351,2155,-1,24877,27627
351,2521,-1,24874,27627
351,958,-1,24873,27627
351,1153,-1,24873,27627
351,1313,-1,24873,27627
351,2988,-1,24871,27627
351,564,-1,24870,27627
351,2602,-1,24866,27627
351,3024,-1,24863,27627
351,1322,-1,24861,27627
351,724,-1,24857,27627
351,1737,-1,24856,27627
351,712,-1,24855,27627
265,351,-1,24852,27627
351,1658,-1,24849,27627
351,2922,-1,24848,27627
247,351,-1,24841,27627
351,460,-1,24841,27627
351,796,-1,24838,27627
351,464,-1,24835,27627
351,917,-1,24833,27627
351,2019,-1,24828,27627
351,2551,-1,24828,27627
351,2281,-1,24825,27627
351,2807,-1,24824,27627
351,2909,-1,24822,27627
351,417,-1,24819,27627
351,936,-1,24812,27627
351,546,-1,24811,27627
351,515,-1,24808,27627
351,2261,-1,24803,27627
351,2423,-1,24801,27627
351,658,-1,24800,27627
351,532,-1,24794,27627
351,700,-1,24794,27627
351,954,-1,24789,27627
304,351,-1,24788,27627
351,2522,-1,24788,27627
351,1735,-1,24786,27627
351,870,-1,24784,27627
351,1277,-1,24783,27627
351,599,-1,24782,27627
351,602,-1,24773,27627
351,2279,-1,24772,27627
351,3001,-1,24772,27627
351,2993,-1,24770,27627
351,1294,-1,24769,27627
351,1730,-1,24768,27627
351,2770,-1,24768,27627
351,886,-1,24765,27627
235,351,-1,24761,27627
351,1239,-1,24760,27627
351,2783,-1,24758,27627
351,1605,-1,24757,27627
351,2747,-1,24749,27627
351,3056,-1,24745,27627
288,351,-1,24739,27627
351,575,-1,24739,27627
351,839,-1,24737,27627
115,351,-1,24736,27627
216,351,-1,24736,27627
351,1562,-1,24731,27627
351,2840,-1,24731,27627
285,351,-1,24718,27627
351,353,-1,24718,27627
351,1305,-1,24707,27627
351,2502,-1,24700,27627
351,554,-1,24695,27627
351,2714,-1,24693,27627
351,1194,-1,24692,27627
351,2552,-1,24686,27627
351,484,-1,24682,27627
351,1734,-1,24681,27627
351,1723,-1,24680,27627
351,2124,-1,24679,27627
351,743,-1,24674,27627
306,351,-1,24669,27627
351,2987,-1,24667,27627
271,351,-1,24664,27627
351,1950,-1,24653,27627
351,3026,-1,24652,27627
351,2883,-1,24651,27627
351,1209,-1,24650,27627
351,2899,-1,24650,27627
351,439,-1,24643,27627
351,582,-1,24638,27627
351,1114,-1,24638,27627
351,749,-1,24637,27627
351,1414,-1,24636,27627
252,351,-1,24635,27627
351,678,-1,24631,27627
351,815,-1,24630,27627
351,912,-1,24625,27627
351,471,-1,24622,27627
351,1096,-1,24622,27627
351,1230,-1,24608,27627
351,1716,-1,24602,27627
34,351,-1,24598,27627
351,1033,-1,24582,27627
351,1587,-1,24581,27627
351,1335,-1,24576,27627
351,1585,-1,24575,27627
351,729,-1,24570,27627
351,864,-1,24562,27627
351,2808,-1,24557,27627
351,2603,-1,24552,27627
351,853,-1,24548,27627
351,805,-1,24534,27627
351,2564,-1,24527,27627
351,2734,-1,24523,27627
351,357,-1,24522,27627
351,1832,-1,24521,27627
351,2618,-1,24512,27627
351,1649,-1,24509,27627
351,778,-1,24508,27627
351,1628,-1,24508,27627
351,2399,-1,24505,27627
351,1324,-1,24504,27627
351,867,-1,24499,27627
351,2907,-1,24491,27627
351,1115,-1,24489,27627
351,2997,-1,24489,27627
351,2091,-1,24488,27627
351,414,-1,24479,27627
351,926,-1,24479,27627
351,2460,-1,24479,27627
351,1700,-1,24476,27627
351,2964,-1,24475,27627
351,2664,-1,24471,27627
351,2951,-1,24462,27627
351,1729,-1,24455,27627
351,1551,-1,24453,27627
351,1753,-1,24450,27627
351,2558,-1,24449,27627
351,2379,-1,24439,27627
351,2769,-1,24439,27627
351,1273,-1,24434,27627
351,1526,-1,24433,27627
351,1457,-1,24425,27627
351,624,-1,24419,27627
351,1333,-1,24417,27627
351,2270,-1,24417,27627
351,2855,-1,24415,27627
351,945,-1,24405,27627
351,832,-1,24403,27627
351,577,-1,24397,27627
187,351,-1,24395,27627
351,1740,-1,24394,27627
351,655,-1,24392,27627
351,949,-1,24392,27627
215,351,-1,24391,27627
351,1640,-1,24389,27627
351,2011,-1,24389,27627
351,707,-1,24387,27627
351,2820,-1,24383,27627
351,1748,-1,24376,27627
351,908,-1,24375,27627
351,362,-1,24374,27627
351,543,-1,24370,27627
351,1268,-1,24366,27627
351,354,-1,24364,27627
351,453,-1,24360,27627
351,1691,-1,24359,27627
144,351,-1,24357,27627
351,862,-1,24357,27627
351,2579,-1,24350,27627
351,1146,-1,24344,27627
351,1764,-1,24344,27627
351,1043,-1,24343,27627
351,1086,-1,24343,27627
351,2054,-1,24342,27627
351,1544,-1,24329,27627
351,1739,-1,24326,27627
351,1711,-1,24325,27627
351,931,-1,24318,27627
351,1607,-1,24318,27627
351,1617,-1,24318,27627
351,1665,-1,24315,27627
351,1762,-1,24304,27627
351,881,-1,24298,27627
351,1101,-1,24296,27627
351,2740,-1,24295,27627
351,2998,-1,24289,27627
351,2066,-1,24287,27627
351,2870,-1,24276,27627
351,988,-1,24274,27627
351,2986,-1,24272,27627
351,2161,-1,24270,27627
351,1623,-1,24260,27627
351,2259,-1,24260,27627
351,1104,-1,24257,27627
351,1697,-1,24255,27627
351,2846,-1,24248,27627
351,826,-1,24246,27627
351,1646,-1,24244,27627
351,2681,-1,24241,27627
351,2443,-1,24239,27627
351,1653,-1,24238,27627
351,371,-1,24229,27627
351,1543,-1,24225,27627
351,3004,-1,24222,27627
351,2015,-1,24221,27627
351,2777,-1,24218,27627
351,1568,-1,24215,27627
351,2457,-1,24213,27627
351,2850,-1,24213,27627
351,2858,-1,24207,27627
165,351,-1,24206,27627
351,915,-1,24206,27627
351,1299,-1,24206,27627
351,1717,-1,24200,27627
351,817,-1,24192,27627
351,512,-1,24188,27627
2,351,-1,24174,27627
351,857,-1,24174,27627
351,2979,-1,24173,27627
351,2956,-1,24171,27627
351,2400,-1,24166,27627
137,351,-1,24163,27627
264,351,-1,24161,27627
351,947,-1,24155,27627
351,1620,-1,24153,27627
351,2217,-1,24151,27627
351,2878,-1,24149,27627
351,2877,-1,24145,27627
351,2800,-1,24138,27627
351,1732,-1,24137,27627
351,381,-1,24136,27627
351,627,-1,24136,27627
351,2369,-1,24136,27627
351,1695,-1,24135,27627
90,351,-1,24120,27627
351,2095,-1,24114,27627
351,2754,-1,24112,27627
351,783,-1,24100,27627
351,373,-1,24095,27627
351,1706,-1,24094,27627
351,2981,-1,24093,27627
351,693,-1,24091,27627
351,1619,-1,24090,27627
351,2469,-1,24089,27627
351,1359,-1,24080,27627
351,1428,-1,24080,27627
351,1632,-1,24080,27627
351,2741,-1,24078,27627
351,1573,-1,24077,27627
351,1655,-1,24077,27627
351,615,-1,24075,27627
351,1047,-1,24073,27627
351,1652,-1,24072,27627
351,1604,-1,24069,27627
351,467,-1,24067,27627
351,523,-1,24065,27627
351,1396,-1,24064,27627
351,1817,-1,24053,27627
351,1941,-1,24047,27627
351,654,-1,24042,27627
126,351,-1,24036,27627
351,1547,-1,24032,27627
351,1648,-1,24031,27627
351,2094,-1,24030,27627
351,397,-1,24029,27627
351,2874,-1,24025,27627
351,2508,-1,24017,27627
351,392,-1,24016,27627
351,1154,-1,24016,27627
351,492,-1,24013,27627
351,1290,-1,24011,27627
201,351,-1,24009,27627
351,1370,-1,24003,27627
351,1663,-1,24002,27627
351,514,-1,24001,27627
351,708,-1,23985,27627
217,351,-1,23982,27627
351,1231,-1,23980,27627
351,723,-1,23960,27627
351,2974,-1,23959,27627
351,688,-1,23955,27627
351,1821,-1,23953,27627
351,2048,-1,23942,27627
351,2222,-1,23929,27627
351,2432,-1,23921,27627
351,1271,-1,23918,27627
32,351,-1,23914,27627
351,802,-1,23914,27627
351,2752,-1,23914,27627
351,458,-1,23903,27627
351,1353,-1,23900,27627
351,1368,-1,23898,27627
351,829,-1,23895,27627
351,1286,-1,23889,27627
351,2805,-1,23889,27627
351,3079,-1,23885,27627
351,2543,-1,23879,27627
351,425,-1,23876,27627
351,919,-1,23872,27627
351,1630,-1,23864,27627
351,2325,-1,23862,27627
351,2503,-1,23854,27627
351,2572,-1,23847,27627
351,1650,-1,23843,27627
351,2097,-1,23843,27627
351,578,-1,23839,27627
351,1508,-1,23839,27627
351,487,-1,23835,27627
351,2341,-1,23835,27627
351,1156,-1,23834,27627
351,2885,-1,23834,27627
351,1495,-1,23833,27627
321,351,-1,23810,27627
351,964,-1,23803,27627
351,2251,-1,23803,27627
351,1602,-1,23799,27627
351,752,-1,23783,27627
351,1931,-1,23780,27627
351,2933,-1,23780,27627
15,351,-1,23776,27627
351,1679,-1,23776,27627
351,978,-1,23771,27627
351,2212,-1,23766,27627
351,1251,-1,23760,27627
351,1728,-1,23753,27627
351,622,-1,23751,27627
351,478,-1,23748,27627
351,511,-1,23748,27627
351,1386,-1,23728,27627
351,1724,-1,23724,27627
351,835,-1,23719,27627
351,2119,-1,23715,27627
351,1284,-1,23714,27627
351,2004,-1,23708,27627
351,1703,-1,23706,27627
351,1492,-1,23694,27627
351,2788,-1,23694,27627
351,1575,-1,23689,27627
351,844,-1,23687,27627
351,2225,-1,23686,27627
351,2888,-1,23680,27627
314,351,-1,23676,27627
351,667,-1,23674,27627
351,1455,-1,23673,27627
351,1705,-1,23672,27627
351,781,-1,23668,27627
351,2696,-1,23667,27627
351,2772,-1,23666,27627
351,868,-1,23659,27627
351,2367,-1,23657,27627
351,2719,-1,23652,27627
351,1682,-1,23643,27627
351,3009,-1,23643,27627
351,1559,-1,23641,27627
351,636,-1,23636,27627
351,524,-1,23631,27627
351,2436,-1,23628,27627
298,351,-1,23625,27627
351,1566,-1,23623,27627
351,2913,-1,23614,27627
351,2479,-1,23613,27627
351,1582,-1,23611,27627
351,1461,-1,23608,27627
351,1489,-1,23608,27627
351,1618,-1,23608,27627
351,542,-1,23606,27627
351,2828,-1,23604,27627
351,1690,-1,23603,27627
351,3036,-1,23602,27627
351,1409,-1,23600,27627
351,1601,-1,23593,27627
351,1233,-1,23591,27627
351,1864,-1,23576,27627
351,2816,-1,23572,27627
351,883,-1,23567,27627
351,1829,-1,23552,27627
190,351,-1,23548,27627
351,940,-1,23542,27627
351,427,-1,23537,27627
351,981,-1,23536,27627
351,1522,-1,23535,27627
351,846,-1,23530,27627
351,1689,-1,23530,27627
351,761,-1,23527,27627
351,810,-1,23521,27627
351,2307,-1,23514,27627
351,571,-1,23512,27627
351,2811,-1,23510,27627
351,1074,-1,23494,27627
351,2319,-1,23494,27627
351,2428,-1,23487,27627
351,1656,-1,23485,27627
351,2062,-1,23484,27627
351,1744,-1,23482,27627
351,1636,-1,23479,27627
351,1924,-1,23477,27627
351,1166,-1,23463,27627
351,873,-1,23462,27627
351,1012,-1,23460,27627
351,2916,-1,23454,27627
351,1726,-1,23449,27627
351,1060,-1,23434,27627
351,878,-1,23431,27627
351,1746,-1,23431,27627
351,1877,-1,23430,27627
351,493,-1,23429,27627
351,1688,-1,23429,27627
351,1957,-1,23428,27627
351,2654,-1,23425,27627
351,1523,-1,23417,27627
351,2288,-1,23416,27627
351,3035,-1,23407,27627
351,2668,-1,23404,27627
351,1900,-1,23400,27627
351,838,-1,23394,27627
351,1709,-1,23394,27627
351,2158,-1,23388,27627
351,529,-1,23386,27627
351,1447,-1,23386,27627
351,489,-1,23378,27627
351,2240,-1,23377,27627
351,3062,-1,23371,27627
351,2311,-1,23366,27627
351,535,-1,23364,27627
351,3034,-1,23362,27627
351,987,-1,23358,27627
351,2159,-1,23348,27627
351,1591,-1,23345,27627
351,691,-1,23344,27627
351,1813,-1,23328,27627
351,1304,-1,23327,27627
351,1152,-1,23312,27627
351,1603,-1,23312,27627
351,2957,-1,23312,27627
351,2092,-1,23308,27627
351,3022,-1,23308,27627
351,2639,-1,23305,27627
351,1337,-1,23304,27627
351,1674,-1,23304,27627
351,1851,-1,23293,27627
351,2857,-1,23291,27627
351,1549,-1,23286,27627
351,1738,-1,23285,27627
351,2363,-1,23284,27627
351,2910,-1,23282,27627
223,351,-1,23278,27627
351,901,-1,23264,27627
351,786,-1,23256,27627
351,1138,-1,23230,27627
351,1966,-1,23228,27627
351,979,-1,23224,27627
351,525,-1,23223,27627
351,648,-1,23220,27627
351,1569,-1,23212,27627
351,3040,-1,23209,27627
351,1979,-1,23206,27627
351,558,-1,23204,27627
351,1045,-1,23190,27627
351,859,-1,23186,27627
351,1946,-1,23184,27627
351,2272,-1,23180,27627
292,351,-1,23179,27627
351,789,-1,23176,27627
351,1879,-1,23166,27627
351,2215,-1,23163,27627
337,351,-1,23157,27627
351,2102,-1,23157,27627
351,1196,-1,23156,27627
351,1467,-1,23154,27627
351,2943,-1,23151,27627
351,1480,-1,23149,27627
351,1576,-1,23143,27627
107,351,-1,23140,27627
351,1443,-1,23138,27627
351,2134,-1,23136,27627
351,714,-1,23135,27627
351,2231,-1,23135,27627
351,668,-1,23128,27627
351,459,-1,23125,27627
351,1320,-1,23124,27627
351,1179,-1,23121,27627
351,475,-1,23120,27627
351,1661,-1,23120,27627
351,1727,-1,23112,27627
351,1967,-1,23110,27627
351,2426,-1,23110,27627
351,1426,-1,23108,27627
351,2803,-1,23101,27627
351,1684,-1,23086,27627
351,1906,-1,23086,27627
351,2087,-1,23073,27627
251,351,-1,23066,27627
351,580,-1,23055,27627
351,2628,-1,23054,27627
351,1184,-1,23051,27627
351,1939,-1,23050,27627
351,1546,-1,23045,27627
351,1309,-1,23038,27627
351,1496,-1,23036,27627
351,1125,-1,23027,27627
351,1486,-1,23026,27627
236,351,-1,23024,27627
351,2100,-1,23017,27627
351,916,-1,23015,27627
351,734,-1,23013,27627
351,432,-1,23011,27627
351,1178,-1,23007,27627
351,2538,-1,23006,27627
351,1612,-1,22995,27627
351,2224,-1,22991,27627
351,1528,-1,22975,27627
351,1552,-1,22975,27627
351,2749,-1,22975,27627
351,1446,-1,22974,27627
351,597,-1,22964,27627
351,2492,-1,22963,27627
351,2025,-1,22960,27627
351,1634,-1,22959,27627
351,1662,-1,22956,27627
351,2204,-1,22955,27627
351,2439,-1,22955,27627
351,709,-1,22952,27627
351,1647,-1,22951,27627
351,1384,-1,22948,27627
312,351,-1,22943,27627
332,351,-1,22943,27627
351,2232,-1,22941,27627
351,1579,-1,22940,27627
351,2229,-1,22938,27627
351,1687,-1,22931,27627
351,2516,-1,22922,27627
351,716,-1,22908,27627
351,1664,-1,22891,27627
351,495,-1,22883,27627
351,504,-1,22882,27627
351,544,-1,22881,27627
351,1100,-1,22868,27627
351,530,-1,22862,27627
351,3059,-1,22859,27627
351,1506,-1,22858,27627
351,1915,-1,22858,27627
351,819,-1,22857,27627
351,1904,-1,22849,27627
351,1540,-1,22848,27627
351,1577,-1,22846,27627
351,2718,-1,22843,27627
351,1538,-1,22842,27627
351,800,-1,22838,27627
351,967,-1,22837,27627
351,1285,-1,22833,27627
351,1108,-1,22828,27627
351,1369,-1,22828,27627
351,1408,-1,22828,27627
351,1858,-1,22822,27627
351,1345,-1,22815,27627
351,536,-1,22806,27627
351,2507,-1,22806,27627
351,1891,-1,22800,27627
351,2078,-1,22800,27627
351,2291,-1,22799,27627
351,801,-1,22792,27627
351,451,-1,22787,27627
351,1992,-1,22786,27627
351,725,-1,22785,27627
351,2397,-1,22773,27627
351,446,-1,22770,27627
351,2889,-1,22768,27627
351,3066,-1,22767,27627
351,2140,-1,22755,27627
351,1570,-1,22741,27627
351,1554,-1,22730,27627
351,1399,-1,22727,27627
351,626,-1,22725,27627
351,2131,-1,22721,27627
351,1750,-1,22719,27627
351,794,-1,22717,27627
351,645,-1,22716,27627
351,1731,-1,22706,27627
351,2035,-1,22703,27627
351,2156,-1,22698,27627
351,1685,-1,22677,27627
351,533,-1,22669,27627
351,1300,-1,22661,27627
351,3002,-1,22659,27627
249,351,-1,22643,27627
351,1571,-1,22643,27627
351,1651,-1,22642,27627
351,1454,-1,22632,27627
351,2824,-1,22632,27627
351,2280,-1,22626,27627
351,631,-1,22621,27627
351,1572,-1,22621,27627
351,1229,-1,22607,27627
351,1494,-1,22607,27627
351,1541,-1,22589,27627
351,2072,-1,22577,27627
351,1564,-1,22571,27627
351,1542,-1,22569,27627
351,1668,-1,22561,27627
351,1253,-1,22553,27627
351,1389,-1,22549,27627
351,508,-1,22546,27627
351,871,-1,22546,27627
351,676,-1,22540,27627
351,1749,-1,22538,27627
351,2942,-1,22534,27627
351,537,-1,22527,27627
351,1801,-1,22521,27627
351,1422,-1,22520,27627
351,2198,-1,22519,27627
351,2849,-1,22518,27627
351,1278,-1,22509,27627
351,1598,-1,22497,27627
351,1189,-1,22495,27627
351,2465,-1,22489,27627
351,1581,-1,22482,27627
351,2652,-1,22477,27627
351,806,-1,22467,27627
351,617,-1,22461,27627
351,2364,-1,22457,27627
351,1487,-1,22448,27627
351,1280,-1,22441,27627
351,2787,-1,22439,27627
351,2179,-1,22438,27627
351,1558,-1,22436,27627
351,609,-1,22432,27627
351,2237,-1,22428,27627
351,2292,-1,22424,27627
351,560,-1,22422,27627
351,1589,-1,22399,27627
351,2743,-1,22395,27627
351,2557,-1,22392,27627
351,1842,-1,22391,27627
351,1449,-1,22383,27627
351,2844,-1,22374,27627
351,2506,-1,22364,27627
351,3031,-1,22363,27627
351,561,-1,22359,27627
351,1067,-1,22357,27627
351,697,-1,22356,27627
351,1519,-1,22336,27627
351,2211,-1,22326,27627
351,1085,-1,22323,27627
351,2547,-1,22320,27627
351,1317,-1,22312,27627
351,1606,-1,22300,27627
351,843,-1,22292,27627
351,2586,-1,22279,27627
351,1472,-1,22275,27627
351,674,-1,22265,27627
351,1361,-1,22242,27627
351,2034,-1,22242,27627
351,861,-1,22240,27627
351,1303,-1,22235,27627
351,1465,-1,22233,27627
351,1725,-1,22232,27627
351,470,-1,22229,27627
351,2236,-1,22226,27627
351,2073,-1,22212,27627
351,2391,-1,22211,27627
351,2206,-1,22185,27627
351,2838,-1,22178,27627
351,506,-1,22166,27627
351,1563,-1,22161,27627
351,1473,-1,22160,27627
351,1751,-1,22158,27627
351,2456,-1,22155,27627
351,620,-1,22147,27627
351,1123,-1,22147,27627
351,1415,-1,22144,27627
351,505,-1,22143,27627
351,1427,-1,22136,27627
351,1119,-1,22116,27627
351,2014,-1,22110,27627
351,1463,-1,22105,27627
351,1567,-1,22072,27627
351,2357,-1,22067,27627
351,657,-1,22065,27627
351,1718,-1,22065,27627
351,1616,-1,22059,27627
351,904,-1,22041,27627
351,555,-1,22028,27627
351,402,-1,22025,27627
351,2431,-1,22021,27627
351,2110,-1,21989,27627
351,2678,-1,21988,27627
351,1680,-1,21969,27627
351,1743,-1,21967,27627
351,603,-1,21951,27627
351,2623,-1,21943,27627
351,449,-1,21939,27627
351,1222,-1,21930,27627
351,1514,-1,21923,27627
351,1485,-1,21920,27627
351,1686,-1,21920,27627
351,2208,-1,21910,27627
351,836,-1,21892,27627
351,1525,-1,21883,27627
351,990,-1,21874,27627
351,1696,-1,21870,27627
351,828,-1,21852,27627
351,1093,-1,21849,27627
351,1360,-1,21835,27627
351,768,-1,21833,27627
351,893,-1,21798,27627
351,1509,-1,21783,27627
351,1747,-1,21780,27627
351,797,-1,21778,27627
351,2697,-1,21747,27627
351,510,-1,21741,27627
351,980,-1,21709,27627
351,1331,-1,21698,27627
351,1397,-1,21693,27627
351,1329,-1,21684,27627
351,906,-1,21676,27627
351,1476,-1,21676,27627
351,1720,-1,21671,27627
351,763,-1,21636,27627
351,2517,-1,21624,27627
351,3050,-1,21610,27627
351,583,-1,21605,27627
351,1437,-1,21593,27627
351,628,-1,21565,27627
351,1219,-1,21558,27627
351,1456,-1,21555,27627
351,1481,-1,21546,27627
351,1163,-1,21501,27627
351,2151,-1,21499,27627
351,1395,-1,21492,27627
351,746,-1,21488,27627
351,2535,-1,21481,27627
351,469,-1,21480,27627
351,750,-1,21476,27627
351,477,-1,21475,27627
351,1596,-1,21473,27627
351,587,-1,21459,27627
351,2193,-1,21438,27627
351,1482,-1,21425,27627
351,923,-1,21396,27627
351,1349,-1,21383,27627
351,2376,-1,21363,27627
351,1535,-1,21359,27627
351,2359,-1,21351,27627
351,3090,-1,21333,27627
351,573,-1,21326,27627
351,1491,-1,21311,27627
351,1411,-1,21297,27627
351,2167,-1,21295,27627
351,1586,-1,21293,27627
351,1292,-1,21278,27627
351,840,-1,21251,27627
351,1082,-1,21244,27627
351,1187,-1,21233,27627
351,825,-1,21196,27627
351,1490,-1,21186,27627
351,1210,-1,21180,27627
351,1537,-1,21167,27627
351,2763,-1,21148,27627
351,1245,-1,21130,27627
351,1458,-1,21095,27627
351,1667,-1,21056,27627
351,672,-1,21016,27627
351,1346,-1,20995,27627
351,500,-1,20988,27627
351,1758,-1,20987,27627
351,896,-1,20986,27627
351,1434,-1,20923,27627
351,1888,-1,20920,27627
351,1502,-1,20918,27627
351,811,-1,20859,27627
351,1007,-1,20858,27627
351,821,-1,20856,27627
351,452,-1,20855,27627
351,772,-1,20837,27627
351,598,-1,20821,27627
351,1513,-1,20802,27627
1,351,-1,20801,27627
351,824,-1,20789,27627
351,831,-1,20787,27627
351,653,-1,20778,27627
351,1954,-1,20762,27627
351,2766,-1,20757,27627
351,1362,-1,20749,27627
351,1478,-1,20745,27627
228,351,-1,20717,27627
351,372,-1,20701,27627
351,1600,-1,20701,27627
351,566,-1,20677,27627
351,1592,-1,20669,27627
351,1439,-1,20651,27627
351,790,-1,20647,27627
351,2331,-1,20647,27627
351,759,-1,20646,27627
351,2214,-1,20613,27627
351,550,-1,20612,27627
351,1297,-1,20583,27627
351,1448,-1,20574,27627
351,1075,-1,20540,27627
351,1517,-1,20526,27627
351,1507,-1,20511,27627
351,1527,-1,20463,27627
351,704,-1,20456,27627
351,834,-1,20456,27627
351,683,-1,20446,27627
351,579,-1,20422,27627
351,2912,-1,20417,27627
38,351,-1,20367,27627
351,1468,-1,20328,27627
327,351,-1,20308,27627
351,1471,-1,20297,27627
351,1270,-1,20273,27627
351,1451,-1,20268,27627
351,581,-1,20266,27627
351,1469,-1,20264,27627
351,540,-1,20259,27627
351,2162,-1,20234,27627
351,2658,-1,20227,27627
351,1521,-1,20207,27627
351,699,-1,20183,27627
351,1431,-1,20178,27627
351,680,-1,20125,27627
351,527,-1,20107,27627
351,1405,-1,20107,27627
351,1504,-1,20085,27627
351,1255,-1,20073,27627
351,496,-1,20049,27627
351,902,-1,20035,27627
351,681,-1,20024,27627
351,845,-1,20022,27627
351,986,-1,20021,27627
351,1365,-1,20008,27627
351,754,-1,19990,27627
351,807,-1,19983,27627
351,1429,-1,19943,27627
351,816,-1,19936,27627
351,813,-1,19854,27627
351,1376,-1,19826,27627
351,2104,-1,19804,27627
351,1459,-1,19771,27627
351,1413,-1,19764,27627
351,606,-1,19757,27627
351,1453,-1,19756,27627
351,1069,-1,19740,27627
351,1382,-1,19739,27627
351,3018,-1,19683,27627
351,662,-1,19672,27627
351,1466,-1,19672,27627
351,1291,-1,19650,27627
351,1520,-1,19645,27627
351,795,-1,19639,27627
351,777,-1,19615,27627
351,1516,-1,19582,27627
351,1512,-1,19581,27627
351,1347,-1,19559,27627
351,1393,-1,19515,27627
351,773,-1,19513,27627
351,1510,-1,19443,27627
351,1560,-1,19425,27627
351,1499,-1,19403,27627
351,1416,-1,19402,27627
351,594,-1,19383,27627
351,1435,-1,19347,27627
351,1470,-1,19299,27627
351,1464,-1,19294,27627
351,1087,-1,19253,27627
351,1483,-1,19246,27627
351,1500,-1,19119,27627
351,1342,-1,19091,27627
351,570,-1,19057,27627
351,2220,-1,18937,27627
351,742,-1,18934,27627
351,879,-1,18915,27627
351,2755,-1,18890,27627
351,612,-1,18878,27627
351,625,-1,18868,27627
351,858,-1,18863,27627
351,1364,-1,18784,27627
351,1078,-1,18770,27627
351,1574,-1,18742,27627
351,1505,-1,18737,27627
351,2201,-1,18709,27627
351,1462,-1,18664,27627
351,741,-1,18612,27627
351,1412,-1,18580,27627
351,1127,-1,18525,27627
351,837,-1,18510,27627
351,792,-1,18508,27627
351,788,-1,18487,27627
351,820,-1,18447,27627
351,748,-1,18340,27627
351,1238,-1,18300,27627
351,675,-1,18287,27627
351,847,-1,18208,27627
351,737,-1,18133,27627
351,702,-1,18104,27627
284,351,-1,18091,27627
351,1474,-1,18051,27627
351,600,-1,17854,27627
351,855,-1,17794,27627
351,1332,-1,17794,27627
351,2645,-1,17720,27627
351,1378,-1,17715,27627
351,1501,-1,17673,27627
351,2234,-1,17655,27627
329,351,-1,17494,27627
351,696,-1,17465,27627
351,2549,-1,17418,27627
351,637,-1,17346,27627
351,401,-1,17336,27627
351,539,-1,17265,27627
351,1441,-1,17246,27627
351,665,-1,17202,27627
351,2727,-1,17170,27627
351,721,-1,17073,27627
254,351,-1,16981,27627
184,351,-1,16726,27627
200,351,-1,16703,27627
351,1052,-1,16683,27627
351,711,-1,16544,27627
351,441,-1,16510,27627
351,2659,-1,16477,27627
351,2494,-1,16450,27627
351,517,-1,16294,27627
351,1978,-1,16268,27627
351,679,-1,16092,27627
351,694,-1,15965,27627
